"Peak","Name","Season","Date","Time","Citizenship","Sex","Age","Oxy","Dth","Host","Year"
"EVER","Avedis Kalpaklian","2019 Spr","May 23","5:05","Lebanon","M",47,TRUE,FALSE,"Nepal",2019
"EVER","Avtandil Tsintsadze","2019 Spr","May 16","9:30","Georgia","M",55,TRUE,FALSE,"Nepal",2019
"EVER","Bai-Jun Tan","2019 Spr","May 23","6:16","China","M",0,TRUE,FALSE,"China",2019
"EVER","Bal Bahadur Lopchan","2019 Spr","May 30","6:40","Nepal","M",45,TRUE,FALSE,"China",2019
"EVER","Bao-Long Zhang","2019 Spr","May 22","","China","M",30,TRUE,FALSE,"Nepal",2019
"EVER","Bart Veldink","2019 Spr","May 23","5:00","Netherlands","M",47,TRUE,FALSE,"China",2019
"EVER","Bartloumiej Andrzej Paczoski","2019 Spr","May 24","","Poland","M",47,TRUE,FALSE,"China",2019
"EVER","Beathe Johannessen","2019 Spr","May 23","11:15","Norway","F",39,TRUE,FALSE,"Nepal",2019
"EVER","Benedicte Teigen Gude","2019 Spr","May 23","10:00","Norway","F",47,TRUE,FALSE,"Nepal",2019
"EVER","Benjamin Mason (Ben) Jones","2019 Spr","May 23","11:15","United States of America","M",39,TRUE,FALSE,"Nepal",2019
"EVER","Bhadra Thapa","2019 Spr","May 21","","India","M",33,TRUE,FALSE,"Nepal",2019
"EVER","Bharat Sharma","2019 Spr","May 22","9:46","India","M",37,TRUE,FALSE,"Nepal",2019
"EVER","Bhawna Dehariya","2019 Spr","May 22","9:49","India","F",27,TRUE,FALSE,"Nepal",2019
"EVER","Bibas Sherpa (Yaphu-9, Makalu-Barun)","2019 Spr","May 23","6:00","Nepal","M",24,TRUE,FALSE,"China",2019
"EVER","Bijaya Ghimire Bishwakarma","2019 Spr","May 23","7:30","Nepal","M",28,TRUE,FALSE,"Nepal",2019
"EVER","Bir Bahadur (Bishnu) Gurung (Dharampani-8, Tanahun)","2019 Spr","May 23","9:30","Nepal","M",51,TRUE,FALSE,"Nepal",2019
"EVER","Bir Bahadur Pariyar","2019 Spr","May 27","6:30","Nepal","M",47,TRUE,FALSE,"Nepal",2019
"EVER","Bir Kaji Tamang (Gorakhani-4, Solukhumbu)","2019 Spr","May 23","11:00","Nepal","M",40,TRUE,FALSE,"China",2019
"EVER","Bishal Golay","2019 Spr","May 21","","India","M",36,TRUE,FALSE,"Nepal",2019
"EVER","Bishnu Gurung (Kabilas-4, Chitwan)","2019 Spr","May 22","","Nepal","M",35,TRUE,FALSE,"Nepal",2019
"EVER","Bishnu Tamang","2019 Spr","May 21","","India","M",40,TRUE,FALSE,"Nepal",2019
"EVER","Bjarni Armannsson","2019 Spr","May 23","11:15","Iceland","M",51,TRUE,FALSE,"Nepal",2019
"EVER","Bo Fan","2019 Spr","May 22","9:00","China","M",41,TRUE,FALSE,"Nepal",2019
"EVER","Bradley J. Lawler","2019 Spr","May 23","11:15","United States of America","M",30,TRUE,FALSE,"Nepal",2019
"EVER","Brendan Lee Davies","2019 Spr","May 21","4:30","UK","M",45,TRUE,FALSE,"Nepal",2019
"EVER","Bruce Allen Graham","2019 Spr","May 22","3:30","United States of America","M",52,TRUE,FALSE,"Nepal",2019
"EVER","Bruce Randall Terry","2019 Spr","May 23","5:18","United States of America","M",58,TRUE,FALSE,"Nepal",2019
"EVER","Buddha Singh Tamang (Kanku-4, Solukhumbu)","2019 Spr","May 22","10:30","Nepal","M",46,TRUE,FALSE,"Nepal",2019
"EVER","Carla Patricia Perez Ruales","2019 Spr","May 24","7:05","Ecuador","F",36,TRUE,FALSE,"China",2019
"EVER","Carmen Luz De Castro Blanco","2019 Spr","May 23","9:30","Chile","F",52,TRUE,FALSE,"China",2019
"EVER","Caroline Louise Gleich","2019 Spr","May 24","7:05","United States of America","F",33,TRUE,FALSE,"China",2019
"EVER","Casey Aaron Grom","2019 Spr","May 27","6:00","United States of America","M",44,TRUE,FALSE,"Nepal",2019
"EVER","Catherine Marcelle Rosa Vulliez","2019 Spr","May 23","6:00","France","F",52,TRUE,FALSE,"China",2019
"EVER","Chad Fleming Peele","2019 Spr","May 24","7:05","United States of America","M",45,TRUE,FALSE,"China",2019
"EVER","Chad Robert Gaston","2019 Spr","May 23","6:30","United States of America","M",39,TRUE,FALSE,"Nepal",2019
"EVER","Chak-Sum Lo","2019 Spr","May 22","8:45","China","M",45,TRUE,FALSE,"Nepal",2019
"EVER","Chandrakala Uttam Gavit","2019 Spr","May 23","","India","F",18,TRUE,FALSE,"China",2019
"EVER","Charlotte Adrienne Austin","2019 Spr","May 22","5:02","United States of America","F",31,TRUE,FALSE,"Nepal",2019
"EVER","Chatur Kumar Tamang (Chhando, Kanku-4)","2019 Spr","May 22","10:30","Nepal","M",45,TRUE,FALSE,"Nepal",2019
"EVER","Chayang Jangbu (Chhyang Jyalbu) Bhote (Hatiya-1, Makalu-Barun)","2019 Spr","May 23","5:40","Nepal","M",39,TRUE,FALSE,"Nepal",2019
"EVER","Chewang Dorje Sherpa (Pangboche, Khumbu)","2019 Spr","May 23","5:15","Nepal","M",38,TRUE,FALSE,"Nepal",2019
"EVER","Chhangwa Sherpa (Makalu-5, Makalu-Barun)","2019 Spr","May 23","4:00","Nepal","M",0,TRUE,FALSE,"China",2019
"EVER","Chheden Lama (Hatiya-2, Makalu-Barun)","2019 Spr","May 23","4:30","Nepal","M",36,TRUE,FALSE,"Nepal",2019
"EVER","Chheden Lama Bhote (Hatiya-3, Makalu-Barun)","2019 Spr","May 23","7:09","Nepal","M",33,TRUE,FALSE,"Nepal",2019
"EVER","Chhembi Sherpa","2019 Spr","May 23","","Nepal","M",23,TRUE,FALSE,"Nepal",2019
"EVER","Chhewang Karma Sherpa (Patle-4, Okhaldhunga)","2019 Spr","May 23","","Nepal","M",30,TRUE,FALSE,"China",2019
"EVER","Chhimi Lhenduk Gurung (Chhoser-8, Mustang)","2019 Spr","May 22","6:45","Nepal","M",32,TRUE,FALSE,"Nepal",2019
"EVER","Chhiri Sherpa (Goli-7, Solukhumbu)","2019 Spr","May 21","4:30","Nepal","M",27,TRUE,FALSE,"Nepal",2019
"EVER","Chhiring Bhote (Hatiya, Makalu-Barun)","2019 Spr","May 23","6:30","Nepal","M",24,TRUE,FALSE,"Nepal",2019
"EVER","Chhiring Lama (Hatiya-2, Makalu-Barun)","2019 Spr","May 16","4:45","Nepal","M",28,TRUE,FALSE,"Nepal",2019
"EVER","Chhiring Sherpa (Khijiphalate-4, Okhaldhunga)","2019 Spr","May 16","5:20","Nepal","M",28,TRUE,FALSE,"Nepal",2019
"EVER","Chhiring Sonam Lama (Hungung, Hatiya-1, Makalu-Barun)","2019 Spr","May 22","3:30","Nepal","M",29,TRUE,FALSE,"Nepal",2019
"EVER","Chhong Karma Sherpa (Khijiphalate-5, Okhaldhunga)","2019 Spr","May 22","5:20","Nepal","M",47,TRUE,FALSE,"Nepal",2019
"EVER","Chhongba Sherpa (Waku-4, Solukhumbu)","2019 Spr","May 27","6:30","Nepal","M",23,TRUE,FALSE,"Nepal",2019
"EVER","Chi-Fai (Paul) Cheung","2019 Spr","May 22","7:40","China","M",38,TRUE,FALSE,"Nepal",2019
"EVER","Chi-Keung Tong","2019 Spr","May 22","8:45","China","M",38,TRUE,FALSE,"Nepal",2019
"EVER","Chiao-Yu (Tri-Fish) Chan","2019 Spr","May 27","3:10","Taiwan","F",31,TRUE,FALSE,"Nepal",2019
"EVER","Chong Wang","2019 Spr","May 16","8:30","China","M",58,TRUE,FALSE,"Nepal",2019
"EVER","Chongwa Dawa Sherpa (Makalu-9, Makalu-Barun)","2019 Spr","May 22","","Nepal","M",23,TRUE,FALSE,"Nepal",2019
"EVER","Christina Elizabeth Ochs","2019 Spr","May 24","7:05","United States of America","F",40,TRUE,FALSE,"China",2019
"EVER","Christina Flampouri","2019 Spr","May 20","7:15","Greece","F",30,TRUE,FALSE,"Nepal",2019
"EVER","Christopher Dare","2019 Spr","May 23","9:00","Canada","M",35,TRUE,FALSE,"China",2019
"EVER","Christopher James Cobb","2019 Spr","May 23","5:26","United States of America","M",35,TRUE,FALSE,"Nepal",2019
"EVER","Christopher Jon Kulish","2019 Spr","May 27","6:00","United States of America","M",62,TRUE,TRUE,"Nepal",2019
"EVER","Chuldim Dorje (Ang Dorje) Sherpa (Pangboche, Khumbu)","2019 Spr","May 23","5:55","Nepal","M",54,TRUE,FALSE,"Nepal",2019
"EVER","Chumba (Chhungba) Sherpa (Jubing-3, Solukhumbu)","2019 Spr","May 23","9:30","Nepal","M",31,TRUE,FALSE,"China",2019
"EVER","Clayton Vernon Matthews","2019 Spr","May 16","6:20","Canada","M",43,TRUE,FALSE,"Nepal",2019
"EVER","Conan Tundra Bliss","2019 Spr","May 23","6:30","United States of America","M",49,TRUE,FALSE,"Nepal",2019
"EVER","Cong Wang","2019 Spr","May 23","10:10","China","M",29,TRUE,FALSE,"Nepal",2019
"EVER","Da Dendi (Da Tendi) Sherpa (Sakpharma, Lokhim-9, Solukhumbu)","2019 Spr","May 23","","Nepal","M",37,TRUE,FALSE,"Nepal",2019
"EVER","Da Kalsang (Kaljung) Sherpa (Lokhim-9, Solukhumbu)","2019 Spr","May 23","","Nepal","M",33,TRUE,FALSE,"Nepal",2019
"EVER","Da Nuru (Dawa Nuru/Norbu) Sherpa (Phortse, Khumbu)","2019 Spr","May 23","5:17","Nepal","M",60,TRUE,FALSE,"Nepal",2019
"EVER","Dafuri Sherpa (Jubing-5, Solukhumbu)","2019 Spr","May 21","7:18","Nepal","M",28,TRUE,FALSE,"Nepal",2019
"EVER","Dajangbu Sherpa (Waku-4, Solukhumbu)","2019 Spr","May 21","7:35","Nepal","M",37,TRUE,FALSE,"Nepal",2019
"EVER","Dakipa (Dawa Kipa) Sherpa (Kharikhola, Solukhumbu)","2019 Spr","May 22","8:15","Nepal","M",35,TRUE,FALSE,"Nepal",2019
"EVER","Dalip Singh Shekhawat","2019 Spr","May 16","5:00","Canada","M",43,TRUE,FALSE,"Nepal",2019
"EVER","Damian Benegas","2019 Spr","May 23","7:09","United States of America","M",50,TRUE,FALSE,"Nepal",2019
"EVER","Damien Joel Georges Francois","2019 Spr","May 23","11:15","Belgium","M",54,TRUE,FALSE,"Nepal",2019
"EVER","Dandu Bhote (Pawakhola-7, Makalu-Barun)","2019 Spr","May 16","8:30","Nepal","M",24,TRUE,FALSE,"Nepal",2019
"EVER","Daniel Clements","2019 Spr","May 23","10:13","UK","M",39,TRUE,FALSE,"Nepal",2019
"EVER","Daniel Laurence Charles Fuller","2019 Spr","May 23","10:15","UK","M",45,TRUE,FALSE,"Nepal",2019
"EVER","Daniel Marcus Wehrly","2019 Spr","May 23","10:20","United States of America","M",26,TRUE,FALSE,"Nepal",2019
"EVER","Danuru Sherpa (Dobhane-9, Bhojpur)","2019 Spr","May 22","8:00","Nepal","M",40,TRUE,FALSE,"Nepal",2019
"EVER","Daphne De Jong","2019 Spr","May 22","6:36","Netherlands","F",29,TRUE,FALSE,"Nepal",2019
"EVER","David B. Morris","2019 Spr","May 23","11:15","UK","M",52,TRUE,FALSE,"Nepal",2019
"EVER","David William Hamilton","2019 Spr","May 22","6:15","UK","M",58,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Bhote (Hatiya-3, Makalu-Barun)","2019 Spr","May 23","5:15","Nepal","M",28,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Bhuti","2019 Spr","May 22","4:00","India","F",23,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Chhiring Bhote (Hatiya-2, Makalu-Barun)","2019 Spr","May 22","9:46","Nepal","M",29,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Dendi (Dawa Tendi) Sherpa (Gudel-4, Solukhumbu)","2019 Spr","May 30","5:30","Nepal","M",42,TRUE,FALSE,"China",2019
"EVER","Dawa Geljen (Da Geljen) Sherpa (Gorakhani-5, Solukhumbu)","2019 Spr","May 23","5:55","Nepal","M",38,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Gelzen Sherpa (Chaurikharka-8, Khumbu)","2019 Spr","May 23","9:20","Nepal","M",30,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Gyalje (Dawa Gyalzen) Sherpa (Beding, Dolakha)","2019 Spr","May 20","7:15","Nepal","M",40,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Gyalze Bhote (Yamphudin-2, Taplejung)","2019 Spr","May 23","6:30","Nepal","M",38,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Jangbu Lama (Beni-3, Solukhumbu)","2019 Spr","May 23","","Nepal","M",32,TRUE,FALSE,"China",2019
"EVER","Dawa Jangbu Sherpa","2019 Spr","May 22","3:15","Nepal","M",34,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Lama Sherpa (Nundhaki-9, Makalu-Barun)","2019 Spr","May 23","9:30","Nepal","M",32,TRUE,FALSE,"China",2019
"EVER","Dawa Norbu","2019 Spr","May 23","4:30","India","M",41,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Nurbu (Danuru) Sherpa (Kharikhola, Solukhumbu)","2019 Spr","May 16","7:00","Nepal","M",42,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Nurbu Sherpa (Makalu-5, Makalu-Barun)","2019 Spr","May 16","","Nepal","M",33,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Nurbu Sherpa (Makalu-9, Makalu-Barun)","2019 Spr","May 14","13:45","Nepal","M",21,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Nurbu Sherpa (Makalu-9, Makalu-Barun)","2019 Spr","May 23","6:30","Nepal","M",21,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Rita Sherpa (Paiya, Jubing-7, Solukhumbu)","2019 Spr","May 23","8:00","Nepal","M",46,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Sangay Sherpa (Makalu-Barun)","2019 Spr","May 23","6:00","Nepal","M",31,TRUE,FALSE,"China",2019
"EVER","Dawa Sherpa","2019 Spr","May 23","","Nepal","M",21,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Sherpa (Beding, Dolakha)","2019 Spr","May 22","","Nepal","M",22,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Sherpa (Makalu-5, Makalu-Barun)","2019 Spr","May 22","5:00","Nepal","M",30,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Sherpa (Nurbugaon, Makalu-5, Makalu-Barun)","2019 Spr","May 16","4:45","Nepal","M",30,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Sherpa (Taksindu-6, Solukhumbu)","2019 Spr","May 23","6:02","Nepal","M",22,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Steven Sherpa (Kathmandu)","2019 Spr","May 21","7:30","Nepal","M",35,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Tashi Sherpa (Beding, Dolakha)","2019 Spr","May 22","5:22","Nepal","M",32,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Temba Sherpa (Khembalung, Yaphu-9, Makalu-Barun)","2019 Spr","May 16","7:30","Nepal","M",29,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Tenji Sherpa (Nurbugaon, Makalu-Barun)","2019 Spr","May 15","","Nepal","M",22,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Tenji Sherpa (Yaphu-9, Makalu-Barun)","2019 Spr","May 15","11:25","Nepal","M",24,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Tenzin (Dawa Tenji) Sherpa (Beding, Dolakha)","2019 Spr","May 20","7:15","Nepal","M",43,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Tenzing Sherpa (Thamo, Khumbu)","2019 Spr","May 23","5:58","Nepal","M",33,TRUE,FALSE,"China",2019
"EVER","Dawa Tenzing/Tenjing Sherpa (Pare, Khumbu)","2019 Spr","May 23","5:18","Nepal","M",22,TRUE,FALSE,"Nepal",2019
"EVER","Dawa Wongchu Sherpa (Pangboche, Khumbu)","2019 Spr","May 23","5:15","Nepal","M",25,TRUE,FALSE,"Nepal",2019
"EVER","Dayisi Sherpa (Lokhim-9, Solukhumbu)","2019 Spr","May 21","","Nepal","M",26,TRUE,FALSE,"Nepal",2019
"EVER","Dean Mark Maher","2019 Spr","May 16","7:30","UK","M",34,TRUE,FALSE,"Nepal",2019
"EVER","Dendi Sherpa (Gorakhani-2, Solukhumbu)","2019 Spr","May 20","7:15","Nepal","M",42,TRUE,FALSE,"Nepal",2019
"EVER","Dendi Sherpa (Waku-9, Solukhumbu)","2019 Spr","May 22","3:30","Nepal","M",25,TRUE,FALSE,"Nepal",2019
"EVER","Diahanne (Di) Gilbert","2019 Spr","May 24","6:00","UK","F",45,TRUE,FALSE,"China",2019
"EVER","Didrik Bakke Dukefoss","2019 Spr","May 16","6:00","Norway","M",27,TRUE,FALSE,"Nepal",2019
"EVER","Dima-Teofil Vlad","2019 Spr","May 22","3:30","Romania","M",37,TRUE,FALSE,"Nepal",2019
"EVER","Dmitry Ghinkulov","2019 Spr","May 23","","Russia","M",0,TRUE,FALSE,"China",2019
"EVER","Dolores Hesham Abdelminem Al Shelleh","2019 Spr","May 23","10:30","Serbia","F",28,TRUE,FALSE,"China",2019
"EVER","Dolores Hesham Abdelminem Al Shelleh","2019 Spr","May 23","10:30","Jordan","F",28,TRUE,FALSE,"China",2019
"EVER","Doma Chhiri Sherpa (Sikli, Jubing-9, Solukhumbu)","2019 Spr","May 22","3:30","Nepal","M",35,TRUE,FALSE,"Nepal",2019
"EVER","Donald Lynn Cash","2019 Spr","May 22","8:10","United States of America","M",54,TRUE,TRUE,"Nepal",2019
"EVER","Dong-Zhu Zhang","2019 Spr","May 23","6:16","China","M",0,TRUE,FALSE,"China",2019
"EVER","Dorchi (Halung Dorje) Sherpa (Makalu-5, Makalu-Barun)","2019 Spr","May 21","8:30","Nepal","M",29,TRUE,FALSE,"Nepal",2019
"EVER","Dorchi Bhote (Bhotkhola-3, Makalu-Barun)","2019 Spr","May 23","6:30","Nepal","M",27,TRUE,FALSE,"Nepal",2019
"EVER","Dorchi Sherpa (Makalu-5, Makalu-Barun)","2019 Spr","May 24","5:35","Nepal","M",33,TRUE,FALSE,"China",2019
"EVER","Dorje Gyalzen Sherpa (Pangboche, Khumbu)","2019 Spr","May 14","13:45","Nepal","M",36,TRUE,FALSE,"Nepal",2019
"EVER","Dorje Gyalzen Sherpa (Pangboche, Khumbu)","2019 Spr","May 16","3:15","Nepal","M",36,TRUE,FALSE,"Nepal",2019
"EVER","Dorje Sonam Gyalzen Sherpa (Phortse, Khumbu)","2019 Spr","May 24","7:05","Nepal","M",38,TRUE,FALSE,"China",2019
"EVER","Dukpa Sherpa (Hatiya-7, Makalu-Barun)","2019 Spr","May 15","","Nepal","M",23,TRUE,FALSE,"Nepal",2019
"EVER","Edward John Dohring","2019 Spr","May 23","6:03","United States of America","M",62,TRUE,FALSE,"Nepal",2019
"EVER","Ekaterina Klenova","2019 Spr","May 23","5:58","Russia","F",46,TRUE,FALSE,"China",2019
"EVER","Eli N. Potter","2019 Spr","May 21","4:30","United States of America","M",41,TRUE,FALSE,"Nepal",2019
"EVER","Elia Saikaly","2019 Spr","May 23","6:27","Canada","M",40,TRUE,FALSE,"Nepal",2019
"EVER","Elisabeth Marie Bernadette Revol","2019 Spr","May 23","9:40","France","F",40,TRUE,FALSE,"Nepal",2019
"EVER","Enrique Martin Clausen Krammer","2019 Spr","May 23","7:09","Uruguay","M",39,TRUE,FALSE,"Nepal",2019
"EVER","Eric Douglas Murphy","2019 Spr","May 23","11:15","United States of America","M",48,TRUE,FALSE,"Nepal",2019
"EVER","Ernst Landgraf","2019 Spr","May 23","9:30","Austria","M",64,TRUE,TRUE,"China",2019
"EVER","Evgen Staroselskiy","2019 Spr","May 24","","Cyprus","M",0,TRUE,FALSE,"China",2019
"EVER","Fahad Abdul Rahman Badar","2019 Spr","May 22","3:30","Qatar","M",39,TRUE,FALSE,"Nepal",2019
"EVER","Falail Singh","2019 Spr","May 21","","India","M",36,TRUE,FALSE,"Nepal",2019
"EVER","Fang (Lisa) Li","2019 Spr","May 23","6:16","China","F",56,TRUE,FALSE,"China",2019
"EVER","Fatima Deryan","2019 Spr","May 22","7:27","Lebanon","F",26,TRUE,FALSE,"Nepal",2019
"EVER","Feng Tang","2019 Spr","May 22","8:15","China","M",40,TRUE,FALSE,"Nepal",2019
"EVER","Frank Paul Campanaro II","2019 Spr","May 30","5:30","United States of America","M",50,TRUE,FALSE,"China",2019
"EVER","Frederic Andre Jousset","2019 Spr","May 23","6:30","France","M",49,TRUE,FALSE,"China",2019
"EVER","Fuan Wang","2019 Spr","May 15","","China","M",52,TRUE,FALSE,"Nepal",2019
"EVER","Fudorchi Sherpa (Makalu-2, Makalu-Barun)","2019 Spr","May 24","5:35","Nepal","M",36,TRUE,FALSE,"China",2019
"EVER","Fur Diki Sherpa (Khunde, Khumbu)","2019 Spr","May 23","5:25","Nepal","F",43,TRUE,FALSE,"Nepal",2019
"EVER","Fura Gyalzen Sherpa (Phortse, Khumbu)","2019 Spr","May 22","4:58","Nepal","M",22,TRUE,FALSE,"Nepal",2019
"EVER","Furba Sherpa","2019 Spr","May 16","","Nepal","M",30,TRUE,FALSE,"Nepal",2019
"EVER","Fursang (Phursang) Sherpa (Waku-4, Solukhumbu)","2019 Spr","May 16","","Nepal","M",31,TRUE,FALSE,"Nepal",2019
"EVER","Furte Sherpa (Makalu-4, Makalu-Barun)","2019 Spr","May 16","","Nepal","M",25,TRUE,FALSE,"Nepal",2019
"EVER","Furtemba Sherpa (Khumjung, Khumbu)","2019 Spr","May 23","","Nepal","M",34,TRUE,FALSE,"China",2019
"EVER","Gabriel Filippi","2019 Spr","May 15","11:11","Canada","M",58,TRUE,FALSE,"Nepal",2019
"EVER","Gabriel Picard","2019 Spr","May 23","5:30","France","M",48,TRUE,FALSE,"China",2019
"EVER","Garrett Christian Madison","2019 Spr","May 23","6:30","United States of America","M",40,TRUE,FALSE,"Nepal",2019
"EVER","Gaute Gude Teigen","2019 Spr","May 23","10:00","Norway","M",47,TRUE,FALSE,"Nepal",2019
"EVER","Gelbu Lama Sherpa (Taksindu-5, Solukhumbu)","2019 Spr","May 15","","Nepal","M",33,TRUE,FALSE,"Nepal",2019
"EVER","Gelje (Gelze) Sherpa (Patle, Okhaldhunga)","2019 Spr","May 23","","Nepal","M",28,TRUE,FALSE,"China",2019
"EVER","Gelu Sherpa (Makalu-3, Makalu-Barun)","2019 Spr","May 23","","Nepal","M",24,TRUE,FALSE,"China",2019
"EVER","George Vouloumanos","2019 Spr","May 23","7:09","Canada","M",40,TRUE,FALSE,"Nepal",2019
"EVER","Georgios Tsianos","2019 Spr","May 23","12:00","Greece","M",43,TRUE,FALSE,"China",2019
"EVER","Gesi-Ji Ye","2019 Spr","May 15","","China","M",38,TRUE,FALSE,"Nepal",2019
"EVER","Gethin Gwyn Davies","2019 Spr","May 23","5:40","UK","M",29,TRUE,FALSE,"Nepal",2019
"EVER","Gopal Shrestha","2019 Spr","May 22","8:15","Nepal","M",54,TRUE,FALSE,"Nepal",2019
"EVER","Gregory James Johnson","2019 Spr","May 23","6:15","UK","M",40,TRUE,FALSE,"Nepal",2019
"EVER","Guenter Karl Haas","2019 Spr","May 24","5:35","Germany","M",59,TRUE,FALSE,"China",2019
"EVER","Gui-Qing Mai","2019 Spr","May 22","","China","F",45,TRUE,FALSE,"Nepal",2019
"EVER","Gunthala Thirupathi Reddy","2019 Spr","May 22","8:45","India","M",24,TRUE,FALSE,"Nepal",2019
"EVER","Gurinder (Ricky) Singh","2019 Spr","May 21","","United States of America","M",49,TRUE,FALSE,"Nepal",2019
"EVER","Guru Bhote (Namche-1, Makalu-Barun)","2019 Spr","May 23","7:00","Nepal","M",24,TRUE,FALSE,"Nepal",2019
"EVER","Guru Jenjen Bhote (Hatiya-3, Makau-Barun)","2019 Spr","May 21","7:18","Nepal","M",21,TRUE,FALSE,"Nepal",2019
"EVER","Gyalbo Tamang (Bhotang-5, Sindupalchowk)","2019 Spr","May 23","12:30","Nepal","M",25,TRUE,FALSE,"Nepal",2019
"EVER","Gyaluk (Gyalu Lama) Sherpa (Patle-5, Okhaldhunga)","2019 Spr","May 23","6:00","Nepal","M",44,TRUE,FALSE,"China",2019
"EVER","Gyalze (Gelje) Sherpa (Ragani-8, Okhaldhunga)","2019 Spr","May 16","7:00","Nepal","M",41,TRUE,FALSE,"Nepal",2019
"EVER","Gyalzen Sherpa (Taksindu-6, Solukhumbu)","2019 Spr","May 23","6:30","Nepal","M",33,TRUE,FALSE,"Nepal",2019
"EVER","Gyalzen/Gyalje Sherpa (Patle-4, Okhaldhunga)","2019 Spr","May 23","10:15","Nepal","M",45,TRUE,FALSE,"Nepal",2019
"EVER","Haakan William Skog Erlandsen","2019 Spr","May 16","6:30","Norway","M",29,TRUE,FALSE,"Nepal",2019
"EVER","Hai-Chuan Lu","2019 Spr","May 22","","China","M",26,TRUE,FALSE,"Nepal",2019
"EVER","Hakan Bulgurlu","2019 Spr","May 23","6:30","Norway","M",46,TRUE,FALSE,"China",2019
"EVER","Hao Wu","2019 Spr","May 23","6:16","China","M",52,TRUE,FALSE,"China",2019
"EVER","Harris Hui-Long Wu","2019 Spr","May 22","7:30","United States of America","M",45,TRUE,FALSE,"Nepal",2019
"EVER","He-Ping Zhou","2019 Spr","May 23","6:16","China","M",0,TRUE,FALSE,"China",2019
"EVER","Hemlata Ambadas Gaikwad","2019 Spr","May 23","","India","F",19,TRUE,FALSE,"China",2019
"EVER","Henry Willi","2019 Spr","May 23","9:30","Switzerland","M",59,TRUE,FALSE,"China",2019
"EVER","Hishi Nurbu Sherpa (Makalu-9, Makalu-Barun)","2019 Spr","May 21","","Nepal","M",30,TRUE,FALSE,"Nepal",2019
"EVER","Hitendra Chandrakant Mahajan","2019 Spr","May 22","8:10","India","M",48,TRUE,FALSE,"Nepal",2019
"EVER","Hong-Hu He","2019 Spr","May 15","","China","F",41,TRUE,FALSE,"Nepal",2019
"EVER","Hong-Wei Xia","2019 Spr","May 15","","China","M",48,TRUE,FALSE,"Nepal",2019
"EVER","Horacio Daniel Galanti","2019 Spr","May 23","7:30","Argentina","M",48,TRUE,FALSE,"China",2019
"EVER","Horacio Daniel Galanti","2019 Spr","May 23","7:30","Canada","M",48,TRUE,FALSE,"China",2019
"EVER","Hua-Dong Yan","2019 Spr","May 21","5:49","China","M",42,TRUE,FALSE,"Nepal",2019
"EVER","Huan-Yao Li","2019 Spr","May 23","6:16","China","M",0,TRUE,FALSE,"China",2019
"EVER","Huang-Ying Li","2019 Spr","May 22","5:22","China","F",43,TRUE,FALSE,"Nepal",2019
"EVER","Hui-Wen Zeng","2019 Spr","May 20","7:15","China","M",44,TRUE,FALSE,"Nepal",2019
"EVER","Hui Wang","2019 Spr","May 22","","China","M",41,TRUE,FALSE,"Nepal",2019
"EVER","Ian Andrew Stewart","2019 Spr","May 23","10:15","United States of America","M",34,TRUE,FALSE,"Nepal",2019
"EVER","Ignacio Fernando Montesinos","2019 Spr","May 27","6:00","Argentina","M",40,TRUE,FALSE,"Nepal",2019
"EVER","Igor Smirnov","2019 Spr","May 24","","Russia","M",49,TRUE,FALSE,"China",2019
"EVER","Iman Azish","2019 Spr","May 21","","Iran","M",33,TRUE,FALSE,"Nepal",2019
"EVER","Iman Gurung (Laprak-6, Gorkha)","2019 Spr","May 22","","Nepal","M",38,TRUE,FALSE,"Nepal",2019
"EVER","Ines Zucchelli","2019 Spr","May 23","4:00","Italy","F",53,TRUE,FALSE,"China",2019
"EVER","Ingo Berner","2019 Spr","May 24","5:20","Germany","M",28,TRUE,FALSE,"China",2019
"EVER","Irina Zisman","2019 Spr","May 23","","Russia","F",53,TRUE,FALSE,"China",2019
